occupancy_date,category_id,zone_id,yield_class_agg,yhat,error
2018-09-04T00:00:00.000Z,PEL,R320-Z001,0,25.951018960135322,18.962244491271118
2018-09-04T00:00:00.000Z,PEL,R320-Z001,1,3.4775508335658483,2.2416305304957227
2018-09-04T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-05T00:00:00.000Z,PEL,R320-Z001,0,26.416591262817384,18.962244491271118
2018-09-05T00:00:00.000Z,PEL,R320-Z001,1,3.0462879180908207,2.2416305304957227
2018-09-05T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-06T00:00:00.000Z,PEL,R320-Z001,0,26.161016363846628,18.962244491271118
2018-09-06T00:00:00.000Z,PEL,R320-Z001,1,3.195413689864309,2.2416305304957227
2018-09-06T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-07T00:00:00.000Z,PEL,R320-Z001,0,23.44434833526611,18.962244491271118
2018-09-07T00:00:00.000Z,PEL,R320-Z001,1,2.716038703918457,2.2416305304957227
2018-09-07T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-08T00:00:00.000Z,PEL,R320-Z001,0,18.8387568929921,18.962244491271118
2018-09-08T00:00:00.000Z,PEL,R320-Z001,1,0.9017616769541864,2.2416305304957227
2018-09-08T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-09T00:00:00.000Z,PEL,R320-Z001,0,19.14914736540421,18.962244491271118
2018-09-09T00:00:00.000Z,PEL,R320-Z001,1,0.9158703347911005,2.2416305304957227
2018-09-09T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-10T00:00:00.000Z,PEL,R320-Z001,0,21.875523885091148,18.962244491271118
2018-09-10T00:00:00.000Z,PEL,R320-Z001,1,2.859440485636393,2.2416305304957227
2018-09-10T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-11T00:00:00.000Z,PEL,R320-Z001,0,26.235265493392944,18.962244491271118
2018-09-11T00:00:00.000Z,PEL,R320-Z001,1,3.16689133644104,2.2416305304957227
2018-09-11T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-12T00:00:00.000Z,PEL,R320-Z001,0,25.84817344492132,18.962244491271118
2018-09-12T00:00:00.000Z,PEL,R320-Z001,1,3.4420735185796563,2.2416305304957227
2018-09-12T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-13T00:00:00.000Z,PEL,R320-Z001,0,21.22261518902249,18.962244491271118
2018-09-13T00:00:00.000Z,PEL,R320-Z001,1,5.364079528384738,2.2416305304957227
2018-09-13T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-14T00:00:00.000Z,PEL,R320-Z001,0,19.108583450317383,18.962244491271118
2018-09-14T00:00:00.000Z,PEL,R320-Z001,1,2.7735977172851562,2.2416305304957227
2018-09-14T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-15T00:00:00.000Z,PEL,R320-Z001,0,16.642410104924984,18.962244491271118
2018-09-15T00:00:00.000Z,PEL,R320-Z001,1,0.8401147669011897,2.2416305304957227
2018-09-15T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-16T00:00:00.000Z,PEL,R320-Z001,0,16.62628277865323,18.962244491271118
2018-09-16T00:00:00.000Z,PEL,R320-Z001,1,0.8393467989834872,2.2416305304957227
2018-09-16T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-17T00:00:00.000Z,PEL,R320-Z001,0,23.875554229273938,18.962244491271118
2018-09-17T00:00:00.000Z,PEL,R320-Z001,1,1.6048744664047705,2.2416305304957227
2018-09-17T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-18T00:00:00.000Z,PEL,R320-Z001,0,23.785480676695357,18.962244491271118
2018-09-18T00:00:00.000Z,PEL,R320-Z001,1,3.2612474574599153,2.2416305304957227
2018-09-18T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-19T00:00:00.000Z,PEL,R320-Z001,0,21.355493638573623,18.962244491271118
2018-09-19T00:00:00.000Z,PEL,R320-Z001,1,4.742074408182283,2.2416305304957227
2018-09-19T00:00:00.000Z,PEL,R320-Z001,2,0.6774392011688977,0.4948937176849385
2018-09-20T00:00:00.000Z,PEL,R320-Z001,0,23.155853470166527,18.962244491271118
2018-09-20T00:00:00.000Z,PEL,R320-Z001,1,3.5350029468536377,2.2416305304957227
2018-09-20T00:00:00.000Z,PEL,R320-Z001,2,0.5891671578089396,0.4948937176849385
2018-09-21T00:00:00.000Z,PEL,R320-Z001,0,23.74820818219866,18.962244491271118
2018-09-21T00:00:00.000Z,PEL,R320-Z001,1,1.9037083217075892,2.2416305304957227
2018-09-21T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-22T00:00:00.000Z,PEL,R320-Z001,0,17.76787514522158,18.962244491271118
2018-09-22T00:00:00.000Z,PEL,R320-Z001,1,2.1655240552178743,2.2416305304957227
2018-09-22T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-23T00:00:00.000Z,PEL,R320-Z001,0,17.15819608248197,18.962244491271118
2018-09-23T00:00:00.000Z,PEL,R320-Z001,1,1.5131830068734977,2.2416305304957227
2018-09-23T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-24T00:00:00.000Z,PEL,R320-Z001,0,22.872015335980585,18.962244491271118
2018-09-24T00:00:00.000Z,PEL,R320-Z001,1,2.3872015335980583,2.2416305304957227
2018-09-24T00:00:00.000Z,PEL,R320-Z001,2,0.7957338445326861,0.4948937176849385
2018-09-25T00:00:00.000Z,PEL,R320-Z001,0,23.19518540545208,18.962244491271118
2018-09-25T00:00:00.000Z,PEL,R320-Z001,1,2.6883539339391196,2.2416305304957227
2018-09-25T00:00:00.000Z,PEL,R320-Z001,2,0.6720884834847799,0.4948937176849385
2018-09-26T00:00:00.000Z,PEL,R320-Z001,0,24.864119658599027,18.962244491271118
2018-09-26T00:00:00.000Z,PEL,R320-Z001,1,2.2821282051705025,2.2416305304957227
2018-09-26T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-27T00:00:00.000Z,PEL,R320-Z001,0,25.270602886493393,18.962244491271118
2018-09-27T00:00:00.000Z,PEL,R320-Z001,1,2.1892169072077827,2.2416305304957227
2018-09-27T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-28T00:00:00.000Z,PEL,R320-Z001,0,21.164461086957882,18.962244491271118
2018-09-28T00:00:00.000Z,PEL,R320-Z001,1,3.2594795716114535,2.2416305304957227
2018-09-28T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-29T00:00:00.000Z,PEL,R320-Z001,0,18.03083086013794,18.962244491271118
2018-09-29T00:00:00.000Z,PEL,R320-Z001,1,1.2687220573425293,2.2416305304957227
2018-09-29T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-09-30T00:00:00.000Z,PEL,R320-Z001,0,17.53644890620791,18.962244491271118
